,Lion Heart,"Dr. B A Marg, Opposite Rani Baug,BycullaEast, Byculla, Mumbai",,,Byculla, Mumbai,1200,4.1,no,yes,yes,yes,yes,no
,Gluttony,"Kadamwadi, Collector Chawl, Near Gajanan Mill, Pipeline,,Marol, Mumbai",,,Marol, Mumbai,300,4.5,yes,no,no,no,no,no
,Landmark Restaurant Veg Diet,"Landmark Building, Link Road, Mithchowki,Malad West, Mumbai",,,Malad West, Mumbai,650,3.5,yes,no,no,no,yes,no
,The Bombay Churros,"A/3, Gagangiri co op society ltd, Off Carter Road, Khar Danda, Khar (West) 400052 Mumbai, India",,,Malad West, Mumbai,650,4.2,no,no,no,no,no,no
,Tapri Shapri,"Andheri Lokhandwala, Andheri WestE-4 A, Ground Flloor, Crystal Plaza, Opposite White Room,",,,"Andheri Lokhandwala, Andheri West", Mumbai,400,3.6,yes,no,no,yes,no,no
,Shreeji's The Fusion Kitchen,"Chamunda Circle, Sardar Vallabhbhai Patel Road, Himmat Nagar,Borivali West, Mumbai",,,Borivali West, Mumbai,200,4.1,no,no,no,no,no,no
,Hometown Cafe,"Oberoi Chambers 1, Tanishq Showroom, Off New Link Road,Veera Desai Area, Mumbai",,,Veera Desai Area, Mumbai,1500,3.7,yes,yes,yes,no,no,no
,Basil n' Spice,"G 19-20,R Galleria, Next to Fortis Hospital, Runwal Green, Goregaon-Mulund Link Road,Mulund West, Mumbai",,,Mulund West, Mumbai,1000,4.2,yes,no,no,yes,no,no
,Farmhouse Sea N Sand,"Pachubander,VasaiWest, Vasai, Mumbai",,,Vasai, Mumbai,1100,4.1,yes,yes,yes,yes,yes,yes
,Peco Peco,"Shop 3, Hiranandani,Powai, Mumbai.",,,Powai, Mumbai,700,3.5,yes,no,no,no,no,no
,Wok Hei,"Sunder Apartment, Sion Trombay Road, Opposite Diamond Garden,Chembur, Mumbai",,,Chembur, Mumbai,800,3.5,yes,no,yes,no,no,no
,Open House Cafe And Bar,"Amar Kunj, Cadel Road,Dadar Shivaji Park, Mumbai",,,Dadar Shivaji Park, Mumbai,1200,3.5,yes,no,yes,yes,yes,no
,Mumbai Bistro - The Café,"Shop 3, Sugee Sadan Building, Next to Portuguese Church, Gokhale Road,Dadar West, Mumbai",,,Dadar West, Mumbai,700,3.9,yes,no,no,no,no,no
,Jamie's Pizzeria by Jamie Oliver,"Highstreet Phoenix,Lower Parel, Mumbai",,,Lower Parel, Mumbai,800,3.8,yes,no,yes,no,no,no
,Pravas,"4, Kamala Mills Compound,Lower Parel, Mumbai",,,Lower Parel, Mumbai,1200,3.6,yes,no,yes,no,no,no
,Curry Tales,"Shop 5, Bhavya Plaza, 5th Road, Next to Kotak Mahindra Bank & Midas Salon,Khar, Mumbai",,,Khar, Mumbai,1150,4.2,yes,no,no,yes,no,no
,Chai Pe Charcha,"Shop 11, Madhav Bhuvan Building Gate 2, Opposite Kamala Mills, Senapati Bapat Marg,Lower Parel, Mumbai",,,Lower Parel, Mumbai,450,3.9,yes,no,no,no,no,no
,Hymus Restobar,"Oshiwara, Andheri West20-21-22 Meera Tower, New Link Road,",,,"Oshiwara, Andheri West", Mumbai,1200,3.7,yes,yes,yes,yes,yes,no
,The Boston Butt,"1st floor, Rampart Row, Near Rhythm House, Kalaghoda,Fort, Mumbai",,,Fort, Mumbai,1650,4.1,no,no,yes,no,yes,no
,Reise All Day Bar & Kitchen,"45, Tarun Bharat CHS, Dr Karnjiya Road,Chakala, Mumbai",,,Chakala, Mumbai,1200,3.7,no,yes,yes,yes,yes,no
,The Goose & Gridiron,"FortOpp Sterling Theatre, Murzban Road, Azad Maidan,",,,Fort, Mumbai,1400,3.8,no,no,yes,no,no,no
,Indiana Water's,"Khopat, Thane West4th Floor, Korum Mall, Near Cadbury Compound,",,,"Khopat, Thane West", Mumbai,1100,3.4,yes,yes,yes,no,no,no
,Soul Fry,"Pali Hill, Bandra WestPali Mala Road, Opposite Pali Vegetable Market,",,,"Pali Hill, Bandra West", Mumbai,1000,3.7,yes,no,yes,no,yes,no
,Khasiyat The Paratha House,"21, Dashrathlal Joshi Road,Vile Parle West, Mumbai",,,Vile Parle West, Mumbai,600,3.8,yes,no,no,no,no,no
,Food Stop,"Seawoods Garden Society,Sector-17,Sanpada, Navi Mumbai, Palm Beach Road",,,Sanpada, Mumbai,350,4,yes,no,no,no,no,no
,Sizzle House,"1/2, 237, Bhagirathi Sadan, Opposite Yes Bank Cadel Road,Dadar Shivaji Park, Mumbai",,,Dadar Shivaji Park, Mumbai,1200,3.7,yes,no,no,yes,no,no
,Pancham Puriwala,"8-10, Perin Nariman Street,Fort, Mumbai",,,Fort, Mumbai,200,3.9,no,no,no,no,no,no
,pedalpower,"Shop 2,3,4,5 Ram Rahim Towers Samata Nagar,Vasai, Mumbai",,,Vasai, Mumbai,200,3.9,no,no,no,yes,no,no
,Pritam Da Dhaba,"Hotel Midtown Pritam, Pritam Estates,Dadar East, Mumbai",,,Dadar East, Mumbai,1200,3.5,yes,no,yes,no,yes,no
,Khyber,"145, MG Road, Kala Ghoda,Fort, Mumbai",,,Fort, Mumbai,2600,3.9,yes,no,yes,yes,yes,no
,BusaGo,"Lakeview Developers, City Park, Olympia Building, Hiranandani Garden,Powai, Mumbai",,,Powai, Mumbai,800,3.5,yes,no,no,no,no,no
,KA.FE,"Shop 4, Sai Kanwal Complex, Opposite Westside, Below D N Nagar Metro Station, Next to Airtel Gallery,4 Bungalows, Andheri West, Mumbai",,,4 Bungalows, Mumbai,500,4,yes,no,no,yes,no,no
,SamBar Pub & Kitchen,"8 Vora Building, 3rd Road, opp Simran Plaza,KharWest. Mumbai, Khar, Mumbai",,,Khar, Mumbai,1250,3.9,yes,yes,yes,no,yes,no
,Pincuk,"Shop 1, Sul Building, Sector 20D,Airoli, Navi Mumbai",,,Airoli, Mumbai,700,4.5,yes,no,no,no,no,no
,Samrat Restaurant,"Ground Floor, Prem Court, JT Road,Churchgate, Mumbai",,,Churchgate, Mumbai,900,3.8,yes,no,no,no,no,no
,Indigo Delicatessen,"1st Floor, Palladium Mall, Senapati Bapat Marg,Lower Parel, Mumbai",,,Lower Parel, Mumbai,2100,4,yes,no,yes,yes,no,no
,Trishna,"7, Sai Baba Marg, Kala Ghoda,Fort, Mumbai",,,Fort, Mumbai,2200,4.1,no,no,yes,no,yes,no
,Bhaijaanz,"Carter Road, Bandra WestG2, White Rose Building, Rizvi Complex, Sherly Rajan Road, Off Carter Road,",,,"Carter Road, Bandra West", Mumbai,900,3.5,yes,yes,no,no,no,no
,Dewano Daa Dhaba,"Versova, Andheri WestOff Yari Road,",,,"Versova, Andheri West", Mumbai,900,3.8,yes,no,no,yes,no,no
,Izaya,"NCPA, Gate 2,Nariman Point, Mumbai",,,Nariman Point, Mumbai,2500,2.7,no,no,yes,no,no,no
,7th Heaven,"Shop 7, Shanti Bhavan, Opposite Station J.S Dosa Road,Mulund West, Mumbai",,,Mulund West, Mumbai,400,3.6,yes,no,no,no,no,no
,Bunkerzzz Cafe,"Shop 42, Evershine Millenium Park 38, Near Rama's Hotel, Thakur Village,Kandivali East, Mumbai",,,Kandivali East, Mumbai,500,3.7,yes,no,no,no,no,no
,4 Bro's Pizza,"Shop 52, Jupiter EMP, Phase 1, Evershine Millennium Paradise,Kandivali East, Mumbai",,,Kandivali East, Mumbai,600,4.1,yes,no,no,no,no,no
,Sukh Sagar,"Marina Mansion, SVP Road,Chowpatty, Mumbai",,,Chowpatty, Mumbai,600,3.7,no,no,no,no,no,no
,Everyday Anday,"Naupada, Thane WestShop no.1, Shree sadan building, Ghantali Road,",,,"Naupada, Thane West", Mumbai,500,4.3,yes,no,no,no,no,no
,Tantra,"9, Hughes Road,Chowpatty, Mumbai",,,Chowpatty, Mumbai,1000,3.6,no,no,yes,no,yes,no
,FIRKI*,"11/12, Block 27, Raghuvanshi Mills Compound, Senapati Bapat Marg,Lower Parel, Mumbai",,,Lower Parel, Mumbai,1200,3.6,yes,no,no,no,yes,no
,Hotel Deluxe,"10-A, Pitha Street, Opposite Lane of Citi Bank,Fort, Mumbai",,,Fort, Mumbai,300,4.1,yes,no,no,no,no,no
,Qbaa Terrace,"9th Floor, Synergy Court, Kanchpada,Malad West, Mumbai",,,Malad West, Mumbai,1500,3.6,no,yes,no,yes,yes,yes
,Kobe Sizzlers,"13/14, Sukh Sagar, Hughes Road, Opera House,Chowpatty, Mumbai",,,Chowpatty, Mumbai,1500,3.5,no,no,no,no,no,no
,Revival Restaurant,"39-B,ChowpattySeaface, Chowpatty, Mumbai",,,Chowpatty, Mumbai,900,3.6,yes,yes,yes,yes,yes,no
,Shake Shop,"Andheri Lokhandwala, Andheri WestShop 4, Nebula Co-operative Housing Society Ltd,",,,"Andheri Lokhandwala, Andheri West", Mumbai,350,4.2,yes,no,no,no,no,no
,Reunion Bar & Kitchen,"204, Ground Floor, Sai Niwas, LJ Road, Near City Light,Dadar Shivaji Park, Mumbai",,,Dadar Shivaji Park, Mumbai,1250,3.4,yes,no,yes,yes,yes,no
,The Daily Bar & Kitchen,"Linking Road, Bandra WestGround Floor Behind Shoppers Stop, SV Road,",,,"Linking Road, Bandra West", Mumbai,2000,4.1,yes,yes,yes,yes,yes,no
,Cafe Irani Chaii,"9, Rosary Chawl, Mangireesh CHS Ltd., MMC Road,Mahim, Mumbai",,,Mahim, Mumbai,400,4.1,yes,no,no,no,no,no
,THE THA'L CO,"Pooja Apartments- ground floor. Chinchpokli road, off Hill Road, lane touching Bata showroom. Hill road,Bandra West. Mumbai",,,Dadar Shivaji Park, Mumbai,2000,4.2,no,no,no,no,yes,no
,Lazeez,"Hill Road, Bandra WestShop 8-9, Rizvi Palace, Next to Bata Showroom,",,,"Hill Road, Bandra West", Mumbai,1000,4.4,yes,yes,no,no,no,no
,PizzAah! District,"7 Bungalows, Andheri WestShop 3, Chetna Building, Bon Bon Lane, Near Versova Metro Station,",,,"7 Bungalows, Andheri West", Mumbai,650,4.4,yes,no,no,no,no,no
,PizzAah! District,"Shop 3, Opposite Toyota Showroom, Link Road,Malad West, Mumbai",,,Malad West, Mumbai,650,4.4,yes,no,no,no,no,no
,STAX - Hyatt Regency Mumbai,"Hyatt Regency Mumbai, Airport Sahar Road, Andheri East,Chakala, Mumbai",,,Chakala, Mumbai,4000,4,no,no,yes,yes,yes,no
,The Bakery -  Hyatt Regency,"Hyatt Regency, Airport Sahar Road, Andheri East, Mumbai,Chakala, Mumbai",,,Chakala, Mumbai,1000,3.3,no,no,no,yes,no,no
,STAX Bar - Hyatt Regency Mumbai,"Hyatt Regency Mumbai, Airport Sahar Road, Andheri East,Chakala, Mumbai",,,Chakala, Mumbai,3500,3.3,no,no,yes,yes,no,no
,Domino's Pizza,"Shree Complex, Gajbandhan Patharli Village, Manpada Road,Dombivali East, Dombivali East, Mumbai",,,Dombivali East, Mumbai,700,3.2,yes,no,no,no,no,no
,Domino's Pizza,"6 & 7, Ground Floor, Shivshankar Plaza, Plot 1, Sector 7,Airoli, Navi Mumbai",,,Airoli, Mumbai,700,2.3,yes,no,no,no,no,no
,Domino's Pizza,"1, Ground Floor, Mangal Bhavan, 14th Road,KharWest, Khar, Mumbai",,,Khar, Mumbai,700,3.4,yes,no,no,no,no,no
,Domino's Pizza,"8-11, Bethlehem Apartments, SVP Road,Borivali West, Mumbai",,,Borivali West, Mumbai,700,2.6,yes,no,no,no,no,no
,Domino's Pizza,"554, Landmark Building, GM Bhosle Marg,Worli, Mumbai",,,Worli, Mumbai,700,2.7,yes,no,no,no,no,no
,Curry Culture,"Hiranandani,Powai, Mumbai",,,Powai, Mumbai,700,3.7,yes,no,no,no,no,no
,Zinc Neo Lounge & Kitchen,"Kasarvadavli, Thane West3rd Floor, DE Grandeur Hotels, Anand Nagar, Near Bhakti Park, Ghodbunder Road, Mumbai  Thane, Ghodbunder Road,",,,"Kasarvadavli, Thane West", Mumbai,1500,3.8,yes,yes,yes,no,yes,no
,Belo,"Andheri Lokhandwala, Andheri WestNear Lotus Petrol Station, Adarsh Nagar,",,,"Andheri Lokhandwala, Andheri West", Mumbai,300,4.3,yes,no,no,no,no,no
,Mahlzeit - Berlin Street Food,"1, Sefa House, Pali Mala Road,Pali Hill, Bandra WestNext to Gem Medicals",,,"Pali Hill, Bandra West", Mumbai,750,4,yes,no,no,no,no,no
,The Frontier Post,"Level 2, Kamla Trade House, Kamla Mills Compound,Lower Parel, Mumbai",,,Lower Parel, Mumbai,1300,4.1,no,yes,yes,yes,no,no
,Cafe Noorani,"5 D,TardeoRoad, Haji Ali Circle, Tardeo, Mumbai",,,Tardeo, Mumbai,750,3.5,yes,no,no,no,no,no
,Amor Churros,"Shop 1, Gagangiri Society,Panch Pakhadi, Thane West, Mumbai",,,"Panch Pakhadi, Thane West", Mumbai,400,3.7,yes,no,no,yes,no,no
,The Veg Klub,"Anand Nagar, Chatrapati Shivaiji Raje Complex, Next to Muncipal Garden,Dahisar East, Mumbai",,,Dahisar East, Mumbai,800,4,yes,no,no,no,no,no
,Twisties,"Manpada, Thane WestShop 20-22, Sunrise Shopping Arcade, Hyde Park,",,,"Manpada, Thane West", Mumbai,500,4.4,yes,yes,no,yes,no,no
,Noor Mohammadi Hotel,"179, Wazir Building, Abdul Hakim Chowk, Bhendi Bazar, Near,Mohammad Ali Road, Mumbai",,,Mohammad Ali Road, Mumbai,350,3.8,yes,no,no,no,no,no
,Anda Apna Apna,"Ground Floor, Shop 1, Opposite Pathare Prabhu Hall, JP Road,   4 Bunglows,Azad Nagar, Mumbai",,,Azad Nagar, Mumbai,500,3.7,yes,no,no,no,no,no
,Faham Restaurant & Lounge,"Building No. 23, Satkar Hotel Lane,  Near Zakaria Masjid, Masjid Station Road,Mohammad Ali Road, Mumbai",,,Mohammad Ali Road, Mumbai,1100,4.3,yes,yes,no,yes,yes,no
,Shloka Dining Bar,"2A, Ground Floor, Integrated Bhoomi Ltd., Near Patidar Wadi, LBS Marg,Ghatkopar West, Mumbai",,,Ghatkopar West, Mumbai,1100,3.8,yes,yes,yes,yes,no,no
,Desi Fusion Grill & Bar,"Sector 4, Behind SBI Bank,Nerul, Navi Mumbai",,,Nerul, Mumbai,800,3.7,yes,yes,yes,yes,yes,no
,Greens Restaurant,"Linkway Estate, Link Road,Malad West, Mumbai",,,Malad West, Mumbai,800,3.4,yes,no,no,no,no,no
,The Yellow Chilli,"2nd Floor, Star Mall, N. C. Kelkar Road,Dadar West, Mumbai",,,Dadar West, Mumbai,1300,4.4,yes,no,yes,yes,no,no
,Go Biryan,"Andheri Lokhandwala, Andheri West311, Snehanjali CHS, Near Samartha Aishwarya, Aadarsh Nagar/Lokhandwala Complex, Andheri West,",,,"Andheri Lokhandwala, Andheri West", Mumbai,900,3.9,yes,no,no,no,no,no
,Ghef's Premium Takeaway,"Linking Road, Bandra WestShop 7, 142 Waterfield Road, R.K Patkar Marg,",,,"Linking Road, Bandra West", Mumbai,550,3.9,yes,no,no,yes,no,no
,Hyderabad Xpress,"Oshiwara, Andheri WestNear Lotus Pump, New Link Road,",,,"Oshiwara, Andheri West", Mumbai,350,4.1,yes,no,no,no,no,no
,Order order,"K4, Old Sonal Link Estate,Malad West, Mumbai",,,Malad West, Mumbai,400,4.2,yes,no,no,no,no,no
,Francesco's Pizzeria,"Shop 9-11, Next to L'vista Furnitures, Skyzone, High Street Phoenix, Senapati Bapat Marg,Lower Parel, Mumbai",,,Lower Parel, Mumbai,1000,4,yes,no,no,no,no,no
,Felicita,"Shop 3, Ground Floor, Zainab Manzil, NearTardeoAC market, Tardeo, Mumbai",,,Tardeo, Mumbai,550,4,yes,no,no,no,no,no
,The Thekka,"Sector 19 C, Near Satra Plaza, Palm Beach Road,Vashi, Navi Mumbai",,,Vashi, Mumbai,1200,3.8,yes,yes,yes,no,yes,no
,Food Inn,"61A, Rabro House, SB Road, Opposite Electric House,Colaba, Mumbai",,,Colaba, Mumbai,550,3.3,yes,no,no,no,no,no
,Bistro 1,"Andheri Lokhandwala, Andheri West6 &  7, Mayfair Building, Vastu Lane, Near Lakshmi Industrial Estate, Behind SAB TV Lane, Next to Reliance Energy,",,,"Andheri Lokhandwala, Andheri West", Mumbai,1000,3.9,yes,yes,no,yes,no,no
,Cafe at The NCPA,"NCPA,Nariman Point, Mumbai",,,Nariman Point, Mumbai,1200,3.9,yes,no,no,no,yes,no
,Bogeto Cafe,"Jain Lakshmi Mansion, Opposite Navjeevan Society,Mumbai Central, Mumbai",,,Mumbai Central, Mumbai,850,3.7,no,no,no,no,yes,no
,Mockingbird Cafe Bar,"80, Veer Nariman Road,Churchgate, Mumbai",,,Churchgate, Mumbai,1700,4,yes,no,yes,yes,no,no
,Singh Saab,"Ground Floor, Swami Jayaramdas Shopping Complex, Near Basant Park, RC Marg,ChemburEast, Chembur, Mumbai",,,Chembur, Mumbai,1000,4.1,yes,yes,yes,no,yes,no
,Kook,"Swami Jayramadas Shopping Centre,ChemburMahul Road, R.C marg, Near Basant Park, Chembur, Mumbai",,,Chembur, Mumbai,1000,4,yes,no,no,no,yes,no
,Jade Raven,"Panch Pakhadi, Thane WestShop 3, Ravi Industrial Estate,",,,"Panch Pakhadi, Thane West", Mumbai,1000,3.8,yes,no,yes,yes,no,no
,Kebab Corner,"12, New Malini Apartments,MahakaliCaves Road, Near Conossa Convent School, Mahakali, Mumbai",,,Mahakali, Mumbai,500,3.7,yes,no,no,no,no,no
,Club Sirkus,"Hotel Sahara Star, Opposite Domestic Airport,Santacruz East, Mumbai",,,Santacruz East, Mumbai,3000,3.8,no,yes,yes,no,yes,no
,Amrut Sagar Fast Food,"5, Adeshir House, 49,Hill Road, Bandra West, Mumbai",,,"Hill Road, Bandra West", Mumbai,500,3.6,yes,no,no,no,no,no
,The Cuckoo Cafe,"Pali Hill, Bandra West5AA, Mac Ronells Compound, St Andrews Road,",,,"Pali Hill, Bandra West", Mumbai,700,3.8,yes,no,no,yes,no,no
,Sweetish House Mafia,"Mathuradas Mills Compound, NM Joshi Marg,Lower ParelWest, Lower Parel, Mumbai",,,Lower Parel, Mumbai,350,4.3,yes,no,no,yes,no,no
,Jaffer Bhai's Delhi Darbar,"18, Lady Jamshedji Road, St Michael Church,MahimWest, Mahim, Mumbai",,,Mahim, Mumbai,800,3.5,yes,no,no,no,no,no
,Madmex,"244, Near Telephone Exchange, SVP Nagar,4 Bungalows, Mumbai",,,4 Bungalows, Mumbai,1000,3.7,no,yes,yes,yes,yes,yes
,The Brew Corner,"5 & 6, Emerald Wing, Near GG College,Vasai, Mumbai",,,Vasai, Mumbai,650,4.2,no,no,no,yes,no,no
,Burger King,"Next to Times Square Building,Marol, Mumbai",,,Marol, Mumbai,500,3.8,yes,no,no,no,no,no
,Wowfillss,"High Street Phoenix, Shop 1, Main Road, S.B Marg,Lower Parel, Mumbai",,,Lower Parel, Mumbai,300,4,no,no,no,no,no,no
,Z's Creamery,"Shop. 7, Panchsheel heights, Mahavir Nagar. Kandivali west.",,,Lower Parel, Mumbai,300,4.6,no,no,no,yes,no,no
,Little Italy,"18 B, Hotel Atlantic, Near Maneckji Cooper School,JuhuTara Road, Juhu, Mumbai",,,Juhu, Mumbai,1400,3.6,yes,no,yes,no,yes,no
,World Of Waffles,"Shop 4, Willows Tower, Vasant Garden, Near Ceremonial Hall,Mulund West, Mumbai",,,Mulund West, Mumbai,200,4.1,no,no,no,no,no,no
,Bombay Talkiezzz,"Kalyan Shil Road,  Near. H.P. Petrol Pump, Dombivli (E), Mumbai,Dombivali East, Mumbai",,,Dombivali East, Mumbai,1000,3.7,no,yes,no,yes,no,no
,Capers Ristorante,"Shop 2, Acropolis, Opposite Mary Immaculate Girls High School,Borivali West, Mumbai",,,Borivali West, Mumbai,1000,4,yes,no,no,no,yes,no
,Thyme,"First Floor, Huma Mall, JVLR & LBS Junction, Kanjurmarg West,Bhandup, Mumbai",,,Bhandup, Mumbai,1500,3.8,yes,yes,yes,no,no,no
,Dale's Eden Cake Shop,"Andheri Lokhandwala, Andheri West20, Sunswept Building, Lokhandwala Complex,",,,"Andheri Lokhandwala, Andheri West", Mumbai,600,3.7,yes,no,no,no,no,no
,Birdsong -  The Organic Cafe,"Hill Road, Bandra WestShop 1-5, Waroda Road, Behind American Express Bakery, Near Jude Bakery,",,,"Hill Road, Bandra West", Mumbai,1400,3.7,yes,no,no,yes,no,no
,TIB - The Ice-cream Bakery,"Versova, Andheri WestShop 2, Opposite Gwalior House, Behind 7 Bungalow Police Station, JP Road, Aram Nagar,",,,"Versova, Andheri West", Mumbai,300,4.8,yes,no,no,no,no,no
,Zen Cafe,"at the Mezzanine of ICasa, Raghuvanshi Mills,Lower Parel, Mumbai",,,Lower Parel, Mumbai,1300,3.9,yes,no,no,yes,yes,no
,Whatta Waffle!,"7 Bungalows, Andheri WestShop 21, Shiv Shopping Centre, JP Road,",,,"7 Bungalows, Andheri West", Mumbai,300,4.3,yes,no,no,yes,no,no
,Urban Street Café,"Bhavya Plaza, Shop 1, Near Kotak Mahindra Bank,Khar, Mumbai",,,Khar, Mumbai,700,4,yes,no,no,no,no,no
,Udipi Vihar,"Aarey Road,Goregaon East, Mumbai",,,Goregaon East, Mumbai,450,3.6,yes,no,no,no,no,no
,The Brothers Biryani House,"Shop 6-7, Diamond Apartment, Near Hiranandani Hospital,Powai, Mumbai",,,Powai, Mumbai,800,3.9,yes,no,no,no,no,no
,ZIKO,"A-4, 148 Ajeet Building, Neat Tolani College, Shere E Punjab, CHS, MK Road,Mahakali, Mumbai",,,Mahakali, Mumbai,650,4.1,yes,no,no,yes,no,no
,Only Parathas,"355,   New Castle Hotel, Second Floor,Khar, Mumbai",,,Khar, Mumbai,1150,3.6,yes,no,no,no,yes,no
,Barcode 09,"Andheri Lokhandwala, Andheri WestG1, Morya Classic, Opposite Infiniti Mall, New Link Road,",,,"Andheri Lokhandwala, Andheri West", Mumbai,1500,3.7,no,yes,yes,no,no,no
,BusaGo,"Oshiwara, Andheri West19, Link Plaza, Oshiwara Link Road, MHADA Colony,",,,"Oshiwara, Andheri West", Mumbai,800,3.9,yes,no,no,no,no,no
,Masala Kraft - The Taj Mahal Palace,"The Taj Mahal Palace & Tower, Apollo Bunder,Colaba, Mumbai",,,Colaba, Mumbai,6500,3.9,no,no,yes,yes,no,no
,Pondichery Cafe - Sofitel,"Sofitel Hotel, C 57,Bandra Kurla Complex, Mumbai",,,Bandra Kurla Complex, Mumbai,4500,4.1,no,no,yes,yes,no,no
,Cafe Istaa,"12 A/1 NewSionC.H.S. Limited, Sion, Mumbai",,,Sion, Mumbai,300,4.1,no,no,no,no,no,no
,The Roof Top - Yogi Executive,"Hotel Yogi Executive, Sector 24, Opposite Mafco Market,Vashi, Navi Mumbai",,,Vashi, Mumbai,1500,3.7,no,yes,yes,yes,yes,yes
,Caravan Serai,"Linking Road, Bandra West155, Waterfield Road, Opposite Amarsons Showroom,",,,"Linking Road, Bandra West", Mumbai,1550,3.7,yes,no,yes,no,yes,no
,The Secret Kitchen,"1, Sunder Niwas, Tilak Mandir Road, Opposite Sai Baba Mandir,Vile Parle East, Mumbai",,,Vile Parle East, Mumbai,500,4.1,no,no,no,no,no,no
,Sai Veg World,"Railway Station,Goregaon East, Mumbai",,,Goregaon East, Mumbai,600,3.7,yes,no,no,no,no,no
,The Post Office,"Shop 1, Kingston Court, Opposite Viva College,Virar, Mumbai",,,Virar, Mumbai,700,3.7,yes,no,yes,yes,yes,no
,Kinara Dhaba,"Mumbai Ahmedabad Highway, Ghodbundar Junction,Vasai, Mumbai",,,Vasai, Mumbai,1000,2.7,no,no,no,no,no,no
,The Bhookha Beirdo,"27/A, Pali Mala Road, OffPali Hill, Bandra West, Pali Hill, Bandra West",,,"Pali Hill, Bandra West", Mumbai,850,4,yes,no,no,no,no,no
,,,,,,,,,,,,,,
,Daffodils 23,"Royal Complex, Eksar Road,Borivali West, Mumbai",,,Borivali West, Mumbai,1200,3.3,yes,no,yes,no,yes,no
,Meraki,"A6, Shah Complex II, Sector 13,Sanpada, Navi Mumbai",,,Sanpada, Mumbai,600,4.2,yes,no,no,no,no,no
,Meraki,"16, Balaji Aangan, 1, Near NIFT College, Sector 3,Kharghar, Navi Mumbai",,,Kharghar, Mumbai,600,3.9,yes,no,no,yes,no,no
,Meraki,"Shop 16, Ground Floor, Dr. Johar Chawl, Dainik Shivneri Marg,Lower Parel, Mumbai",,,Lower Parel, Mumbai,600,3.6,yes,no,no,no,no,no
,Meraki,"House 1, Sangam House, Shirley Rajan Road,Pali Hill, Bandra West, Mumbai",,,"Pali Hill, Bandra West", Mumbai,600,3.9,yes,no,no,no,no,no
,Meraki,"Andheri Lokhandwala, Andheri WestAdarsh Nagar,",,,"Andheri Lokhandwala, Andheri West", Mumbai,600,4,yes,no,no,no,no,no
,1Tablespoon Pizza Kitchen,"1, Mathuradas Mill Compound, Todi Mills,Lower Parel, Mumbai",,,Lower Parel, Mumbai,800,3.9,yes,no,no,no,no,no
,Pop Tate's,"Shop 120, 1st Floor, Satra Plaza, Sector 19-D, Palm Beach Road,Vashi, Navi Mumbai",,,Vashi, Mumbai,1600,3.8,no,no,yes,no,no,no
,Shiv Sagar,"Ground Floor, Times Tower, Kamala Mills,Lower Parel, Mumbai",,,Lower Parel, Mumbai,650,3.9,yes,no,yes,no,no,no
,27 Yard,"Manpada, Thane WestShop 6&7, Kothari Compound, Near Tikujini Wadi,",,,"Manpada, Thane West", Mumbai,800,3.4,yes,no,no,no,no,no
,Toast - Bistro & Bar,"T24 Residency, Church Road, Near Airport Metro Station, Andheri East,Marol, Mumbai",,,Marol, Mumbai,2000,3.9,no,yes,yes,yes,no,yes
,Elementaria Bakery Cafe,"Shop 10 , Khimji Nagji chawl 1, Opposite Pheonix High Street,Lower Parel, Mumbai",,,Lower Parel, Mumbai,300,3.4,yes,no,no,no,no,no
,House of Nomad - Taj Lands End,"Bandstand, Bandra WestTaj Lands End,",,,"Bandstand, Bandra West", Mumbai,1500,4.6,no,no,yes,no,no,no
,Deepak,"14, Laxmichhaya, LT Road, Babhai Naka,Borivali West, Mumbai",,,Borivali West, Mumbai,550,3.6,yes,no,no,no,no,no
,Blue Tokai Coffee Roasters,"May Flower Apartment, New Kantwadi Road,Pali Hill, Bandra West, Mumbai",,,"Pali Hill, Bandra West", Mumbai,350,4.1,no,no,no,yes,no,no
,Zaika Restaurant & Party Hall,"First Floor, Govind Mall, 150 Feet Road, Salasar Brij Bhumi,Bhayandar, Mumbai",,,Bhayandar, Mumbai,1000,4.4,yes,no,no,no,no,no
,Roasted Beans Café,"Shop 26/27, Belle Vista, CHS Plot 46,47,48, Sector 15, Next to DY Patil College,CBD-Belapur, Navi Mumbai",,,CBD-Belapur, Mumbai,700,4,no,no,no,yes,no,no
,Abhinandan,"LBS Marg, Next to Damodar Park,Ghatkopar West, Mumbai",,,Ghatkopar West, Mumbai,1000,3.7,yes,no,yes,no,no,no
,North West,"118, 1st Floor, Satra Plaza, Sector 19-D, Palm Beach Road,Vashi, Navi Mumbai",,,Vashi, Mumbai,1100,4,yes,no,yes,no,yes,no
,Cafe 2.0,"541, Noor Mahal, Near Koolar Irani, Dr. Babasaheb Ambedkar Road,Matunga East, Mumbai",,,Matunga East, Mumbai,300,3.9,yes,no,no,yes,no,no
,Theeram,"Church Road,Santacruz EastNear Our Lady of Egypt Church, Santacruz East, Mumbai",,,Santacruz East, Mumbai,550,3.5,yes,no,no,no,no,no
,Nawab Saheb - Renaissance Hotel,"Renaissance Hotel, 2-3B, Near Chinmayanand Ashram,Powai, Mumbai",,,Powai, Mumbai,4000,3.9,no,no,yes,yes,yes,no
,The Pabulum,"Shop 2, Tagore Kunj CHS, Near Poddar School, Saraswati Road,Santacruz West, Mumbai",,,Santacruz West, Mumbai,200,3.7,yes,no,no,no,no,no
